109,BELOW15,PHD,4,0
109,BELOW15,PHD,5,0
109,BELOW15,PHD,6,0
109,BELOW15,PHD,7,0
109,BELOW15,PHD,8,0
109,BELOW15,PHD,9,0
109,15-19,PHD,1,0
109,15-19,PHD,2,0
109,15-19,PHD,3,0
109,15-19,PHD,4,0
109,15-19,PHD,5,0
109,15-19,PHD,6,0
109,15-19,PHD,7,0
109,15-19,PHD,8,0
109,15-19,PHD,9,0
109,20-24,PHD,1,0
109,20-24,PHD,2,0
109,20-24,PHD,3,0
109,20-24,PHD,4,0
109,20-24,PHD,5,0
109,20-24,PHD,6,0
109,20-24,PHD,7,0
109,20-24,PHD,8,0
109,20-24,PHD,9,0
109,25-29,PHD,1,1
109,25-29,PHD,2,0
109,25-29,PHD,3,0
109,25-29,PHD,4,0
109,25-29,PHD,5,0
109,25-29,PHD,6,0
109,25-29,PHD,7,0
109,25-29,PHD,8,0
109,25-29,PHD,9,0
109,30-34,PHD,1,13
109,30-34,PHD,2,8
109,30-34,PHD,3,0
109,30-34,PHD,4,0
109,30-34,PHD,5,0
109,30-34,PHD,6,0
109,30-34,PHD,7,0
109,30-34,PHD,8,0
109,30-34,PHD,9,0
109,35-39,PHD,1,33
109,35-39,PHD,2,21
109,35-39,PHD,3,4
109,35-39,PHD,4,0
109,35-39,PHD,5,0
109,35-39,PHD,6,0
109,35-39,PHD,7,0
109,35-39,PHD,8,0
109,35-39,PHD,9,0
109,40-44,PHD,1,8
109,40-44,PHD,2,17
109,40-44,PHD,3,7
109,40-44,PHD,4,0
109,40-44,PHD,5,0
109,40-44,PHD,6,0
109,40-44,PHD,7,0
109,40-44,PHD,8,0
109,40-44,PHD,9,0
109,45-49,PHD,1,4
109,45-49,PHD,2,0
109,45-49,PHD,3,0
109,45-49,PHD,4,0
109,45-49,PHD,5,0
109,45-49,PHD,6,0
109,45-49,PHD,7,0
109,45-49,PHD,8,0
109,45-49,PHD,9,0
109,ABOVE50,PHD,1,1
109,ABOVE50,PHD,2,0
109,ABOVE50,PHD,3,0
109,ABOVE50,PHD,4,0
109,ABOVE50,PHD,5,0
109,ABOVE50,PHD,6,0
109,ABOVE50,PHD,7,0
109,ABOVE50,PHD,8,0
109,ABOVE50,PHD,9,0
109,BELOW15,MASTER,1,0
109,BELOW15,MASTER,2,0
109,BELOW15,MASTER,3,0
109,BELOW15,MASTER,4,0
109,BELOW15,MASTER,5,0
109,BELOW15,MASTER,6,0
109,BELOW15,MASTER,7,0
109,BELOW15,MASTER,8,0
109,BELOW15,MASTER,9,0
109,15-19,MASTER,1,0
109,15-19,MASTER,2,0
109,15-19,MASTER,3,0
109,15-19,MASTER,4,0
109,15-19,MASTER,5,0
109,15-19,MASTER,6,0
109,15-19,MASTER,7,0
109,15-19,MASTER,8,0
109,15-19,MASTER,9,0
109,20-24,MASTER,1,1
109,20-24,MASTER,2,0
109,20-24,MASTER,3,0
109,20-24,MASTER,4,0
109,20-24,MASTER,5,0
109,20-24,MASTER,6,0
109,20-24,MASTER,7,0
109,20-24,MASTER,8,0
